 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,7.713,30.457,777,305,1929530,2483.308,1018.428,2150,1200,4095,159.580,112.843,11.277,1.204,0.223,1.194,159.738,112.791,11.190,153,108,6,13,11,11
2,4.348,21.655,438,218,1052571,2403.130,980.979,2106,1204,4095,101.986,140.308,11.349,1.014,0.236,1.061,101.936,140.243,11.323,98,136,7,10,10,10
