measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1758.8906,505.1789,1043.4375,2989.4375,3954.5522,119517
microtubule,2,3,2717.2656,644.4533,1553.4375,3857.4375,5984.0243,180853
microtubule,3,3,1769.1875,312.2908,1196.4375,2437.4375,3976.357,120176
microtubule,1,1,65.7969,15.977,28.375,119.375,382.0646,11547
microtubule,2,1,123.4375,29.8907,68.375,205.375,504.1254,15236
microtubule,3,1,90.1406,24.4259,34.375,168.375,433.6154,13105
microtubule,1,2,558.4219,153.9351,286.5,883.5,1403.8152,42427
microtubule,2,2,815.0312,244.3628,413.5,1343.5,1947.2158,58850
microtubule,3,2,587.5469,159.9292,289.5,898.5,1465.4909,44291
cytoplasm,1,3,388.7656,90.4172,239.4375,577.4375,1053.1509,31829
cytoplasm,2,3,326.9219,63.3757,186.4375,470.4375,922.1895,27871
cytoplasm,3,3,201.2188,41.0062,128.4375,297.4375,655.9983,19826
cytoplasm,1,1,188.3281,58.7398,51.375,306.375,641.539,19389
cytoplasm,2,1,268.4219,42.7144,143.375,344.375,811.1469,24515
cytoplasm,3,1,259.7344,59.1303,144.375,414.375,792.7501,23959
cytoplasm,1,2,281.9375,36.6025,202.5,353.5,818.327,24732
cytoplasm,2,2,228.875,37.2331,170.5,336.5,705.9609,21336
cytoplasm,3,2,216.8125,47.6278,114.5,337.5,680.4171,20564
