measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2043.6875,479.8944,1459.9844,3344.9844,4548.0146,137453
microtubule,2,3,1587.3594,298.5297,1086.9844,2341.9844,3581.686,108248
microtubule,3,3,1815.625,205.7683,1350.9844,2276.9844,4065.0654,122857
microtubule,1,1,100.5625,23.5017,45.2031,154.2031,449.696,13591
microtubule,2,1,70.2812,16.3555,43.2031,105.2031,385.5719,11653
microtubule,3,1,88.2344,24.2886,43.2031,156.2031,423.5898,12802
microtubule,1,2,380.1875,74.0647,236,655,1023.2065,30924
microtubule,2,2,251.4531,60.2518,155,429,750.5963,22685
microtubule,3,2,348.75,44.2514,259,480,956.6339,28912
cytoplasm,1,3,256.2969,47.1013,176.9844,366.9844,763.0042,23060
cytoplasm,2,3,434.1094,108.6252,234.9844,653.9844,1139.5431,34440
cytoplasm,3,3,465.0156,62.5368,336.9844,595.9844,1204.9908,36418
cytoplasm,1,1,109.875,34.7883,56.2031,210.2031,469.4163,14187
cytoplasm,2,1,244.1094,57.3103,113.2031,375.2031,753.6735,22778
cytoplasm,3,1,154.875,40.9495,78.2031,246.2031,564.7091,17067
cytoplasm,1,2,184.5469,27.3536,120,265,608.9144,18403
cytoplasm,2,2,209.2812,28.1405,145,301,661.2924,19986
cytoplasm,3,2,224.5312,31.9374,177,318,693.586,20962
