measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2740.8125,694.026,1606.6875,3991.6875,6022.77,182024
microtubule,2,3,1535.4531,303.7876,939.6875,2016.6875,3470.2794,104881
microtubule,3,3,1895.625,304.4402,1268.6875,2582.6875,4232.9859,127932
microtubule,1,1,79.3281,30.172,24.7812,150.7812,411.9759,12451
microtubule,2,1,64.9375,21.3513,28.7812,126.7812,381.5021,11530
microtubule,3,1,59.75,12.1315,33.7812,93.7812,370.517,11198
microtubule,1,2,746.6562,173.0767,454.5156,1104.5156,1800.273,54409
microtubule,2,2,531.4688,160.5492,258.5156,813.5156,1344.5881,40637
microtubule,3,2,486.9219,63.9391,360.5156,662.5156,1250.2549,37786
cytoplasm,1,3,194.9062,48.7828,119.6875,333.6875,631.5134,19086
cytoplasm,2,3,183.0156,59.0381,56.6875,278.6875,606.3336,18325
cytoplasm,3,3,255.3281,57.8472,158.6875,385.6875,759.4638,22953
cytoplasm,1,1,158.7031,47.5502,66.7812,273.7812,580.0619,17531
cytoplasm,2,1,75.7344,19.6092,32.7812,118.7812,404.3658,12221
cytoplasm,3,1,94.4375,25.8483,44.7812,163.7812,443.9718,13418
cytoplasm,1,2,196.4531,42.5317,111.5156,354.5156,635.153,19196
cytoplasm,2,2,135.0938,49.9656,58.5156,259.5156,505.2173,15269
cytoplasm,3,2,150.125,35.656,89.5156,236.5156,537.0478,16231
