measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1650.875,405.5953,944.9844,2439.9844,3769.1283,113913
microtubule,2,3,1991.5312,537.9475,1114.9844,3122.9844,4490.508,135715
microtubule,3,3,1934.375,278.7606,1443.9844,2559.9844,4369.4729,132057
microtubule,1,1,94.25,19.4822,58.75,138.75,441.5233,13344
microtubule,2,1,89.4844,22.5545,44.75,151.75,431.4316,13039
microtubule,3,1,83.8281,16.8846,48.75,125.75,419.4538,12677
microtubule,1,2,714.7344,167.8004,471.0312,1123.0312,1754.8766,53037
microtubule,2,2,767.3125,133.5744,535.0312,1078.0312,1866.217,56402
microtubule,3,2,742.6406,148.1265,458.0312,1126.0312,1813.9714,54823
cytoplasm,1,3,40.5469,17.1888,-0.01562,84.9844,359.0686,10852
cytoplasm,2,3,85.6562,36.0102,36.9844,161.9844,454.593,13739
cytoplasm,3,3,205.5312,74.1117,51.9844,383.9844,708.4425,21411
cytoplasm,1,1,67.0938,25.0651,24.75,151.75,384.0168,11606
cytoplasm,2,1,90.9688,28.8749,44.75,182.75,434.5749,13134
cytoplasm,3,1,88.1562,21.7034,49.75,141.75,428.6191,12954
cytoplasm,1,2,100.9688,26.5742,39.0312,157.0312,455.1555,13756
cytoplasm,2,2,131.7344,28.1175,81.0312,200.0312,520.3053,15725
cytoplasm,3,2,169.875,52.2729,84.0312,290.0312,601.0726,18166
