measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1051.375,327.4104,351.9375,1577.9375,2448.8928,74012
microtubule,2,3,1194.875,247.0761,740.9375,1757.9375,2752.7709,83196
microtubule,3,3,2191.3906,766.4172,433.9375,3242.9375,4863.0103,146973
microtubule,1,1,51.3438,11.6132,22.2656,80.2656,332.6315,10053
microtubule,2,1,81.4844,27.0123,37.2656,162.2656,396.4578,11982
microtubule,3,1,133,53.6642,65.2656,319.2656,505.5482,15279
microtubule,1,2,232.1094,48.9168,103.9688,333.9688,709.6998,21449
microtubule,2,2,323.5469,93.2991,180.9688,537.9688,903.3295,27301
microtubule,3,2,438.8125,98.1569,198.9688,587.9688,1147.418,34678
cytoplasm,1,3,194.4531,82.7436,79.9375,391.9375,634.2597,19169
cytoplasm,2,3,73.1875,42.9389,10.9375,206.9375,377.4654,11408
cytoplasm,3,3,178.2031,46.068,60.9375,284.9375,599.8484,18129
cytoplasm,1,1,352.1875,88.2564,206.2656,529.2656,969.7036,29307
cytoplasm,2,1,264.9844,79.9562,94.2656,405.2656,785.0407,23726
cytoplasm,3,1,362.75,88.2408,159.2656,512.2656,992.0709,29983
cytoplasm,1,2,101.0938,26.4914,49.9688,162.9688,432.2588,13064
cytoplasm,2,2,68.1875,19.8386,28.9688,119.9688,362.5759,10958
cytoplasm,3,2,100.2188,23.2748,53.9688,148.9688,430.4058,13008
