measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1605.5,372.1613,781.5,2289.5,3773.5951,114048
microtubule,2,3,1069.4219,214.2769,712.5,1588.5,2638.3865,79739
microtubule,3,3,1409.4375,236.5032,925.5,1839.5,3358.4097,101500
microtubule,1,1,34.9219,12.6707,12.5781,65.5781,309.9001,9366
microtubule,2,1,92.4375,42.9336,23.5781,197.5781,431.6963,13047
microtubule,3,1,68.0625,14.9687,36.5781,106.5781,380.0793,11487
microtubule,1,2,837.7344,203.2595,495.5625,1270.5625,2024.8067,61195
microtubule,2,2,598.5156,138.3649,356.5625,836.5625,1518.2328,45885
microtubule,3,2,668.25,157.9084,386.5625,963.5625,1665.9035,50348
cytoplasm,1,3,335.5156,69.3824,221.5,556.5,1084.2535,32769
cytoplasm,2,3,388.1875,73.4324,258.5,617.5,1195.7924,36140
cytoplasm,3,3,470.8906,106.9835,232.5,670.5,1370.926,41433
cytoplasm,1,1,494.1719,72.411,323.5781,675.5781,1282.4162,38758
cytoplasm,2,1,500.6875,73.2573,339.5781,653.5781,1296.2138,39175
cytoplasm,3,1,374.3281,72.1544,252.5781,507.5781,1028.6329,31088
cytoplasm,1,2,214.2969,35.3357,146.5625,287.5625,704.6043,21295
cytoplasm,2,2,220.2031,39.3024,106.5625,298.5625,717.1115,21673
cytoplasm,3,2,213.4375,29.4093,141.5625,273.5625,702.7844,21240
