measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2195.5625,532.6018,1340.7344,3773.7344,4878.6277,147445
microtubule,2,3,2071.6562,500.178,1061.7344,2823.7344,4616.2416,139515
microtubule,3,3,2106.4688,500.5701,1275.7344,3022.7344,4689.9612,141743
microtubule,1,1,1541.8906,263.5497,1031.625,2163.625,3505.2201,105937
microtubule,2,1,1264.3438,246.0149,807.625,1701.625,2917.4819,88174
microtubule,3,1,1299.3906,262.8443,780.625,1751.625,2991.6978,90417
microtubule,1,2,936.3594,174.848,598.1406,1322.1406,2200.6682,66510
microtubule,2,2,736.375,175.277,397.1406,1117.1406,1777.1777,53711
microtubule,3,2,777.1875,159.2509,450.1406,1124.1406,1863.603,56323
cytoplasm,1,3,176.0312,38.8341,104.7344,263.7344,602.0322,18195
cytoplasm,2,3,247.9375,46.1035,124.7344,368.7344,754.3021,22797
cytoplasm,3,3,218.7812,40.8806,128.7344,307.7344,692.5603,20931
cytoplasm,1,1,351.9062,64.5053,227.625,533.625,985.2879,29778
cytoplasm,2,1,542.1875,52.3071,419.625,694.625,1388.2309,41956
cytoplasm,3,1,531.3125,61.4822,409.625,748.625,1365.2018,41260
cytoplasm,1,2,118.7812,20.1048,73.1406,162.1406,469.3502,14185
cytoplasm,2,2,173.5938,28.3128,114.1406,242.1406,585.4221,17693
cytoplasm,3,2,158.7344,30.7694,102.1406,223.1406,553.9556,16742
