measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1450.0781,254.3738,916.4062,1998.4062,3402.3171,102827
microtubule,2,3,1609.9688,330.1729,993.4062,2531.4062,3740.9044,113060
microtubule,3,3,1686.7656,342.62,1024.4062,2429.4062,3903.5308,117975
microtubule,1,1,63.125,19.7833,21.0781,108.0781,372.8,11267
microtubule,2,1,114.8281,39.3745,50.0781,223.0781,482.2875,14576
microtubule,3,1,72.1562,15.8548,46.0781,104.0781,391.9248,11845
microtubule,1,2,527.8906,104.86,293.4688,751.4688,1345.5807,40667
microtubule,2,2,399.1406,54.9834,290.4688,549.4688,1072.9374,32427
microtubule,3,2,455.1562,134.5186,290.4688,788.4688,1191.5571,36012
cytoplasm,1,3,154.6719,50.673,56.4062,285.4062,659.1417,19921
cytoplasm,2,3,166.625,56.2829,69.4062,311.4062,684.4538,20686
cytoplasm,3,3,367.4219,69.011,167.4062,481.4062,1109.6649,33537
cytoplasm,1,1,381.875,83.544,214.0781,534.0781,1047.7907,31667
cytoplasm,2,1,459.0156,90.2722,145.0781,642.0781,1211.1451,36604
cytoplasm,3,1,610.3906,103.3743,346.0781,826.0781,1531.6995,46292
cytoplasm,1,2,157.1719,51.7472,60.4688,331.4688,560.5401,16941
cytoplasm,2,2,159.9375,37.6858,96.4688,249.4688,566.3966,17118
cytoplasm,3,2,152.4844,24.1506,110.4688,217.4688,550.6137,16641
