measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2261.8438,723.6819,963.1719,3820.1719,5032.8829,152107
microtubule,2,3,1677.3281,308.8661,1175.1719,2510.1719,3795.1022,114698
microtubule,3,3,2011.2188,380.6864,1072.1719,2663.1719,4502.1549,136067
microtubule,1,1,55.2344,13.4435,21.6875,78.6875,346.3298,10467
microtubule,2,1,43.625,12.2835,17.6875,79.6875,321.7456,9724
microtubule,3,1,36.1719,10.2477,11.6875,62.6875,305.9627,9247
microtubule,1,2,586.3125,115.0372,370.1719,937.1719,1469.9246,44425
microtubule,2,2,533.6094,55.8728,402.1719,640.1719,1358.3195,41052
microtubule,3,2,469.625,85.7205,304.1719,664.1719,1222.8251,36957
cytoplasm,1,3,373.5781,124.889,193.1719,683.1719,1034.2578,31258
cytoplasm,2,3,159.5781,45.5188,83.1719,284.1719,581.0876,17562
cytoplasm,3,3,304.6094,48.946,200.1719,421.1719,888.2084,26844
cytoplasm,1,1,479.375,156.428,243.6875,861.6875,1244.4976,37612
cytoplasm,2,1,527.5781,132.1561,238.6875,794.6875,1346.5734,40697
cytoplasm,3,1,502.4531,114.7495,267.6875,709.6875,1293.3682,39089
cytoplasm,1,2,219.5,31.101,156.1719,292.1719,693.1559,20949
cytoplasm,2,2,218.7031,31.5288,151.1719,291.1719,691.4684,20898
cytoplasm,3,2,198,37.3285,124.1719,277.1719,647.6271,19573
