measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1992.2656,279.8883,1205.7344,2527.7344,4439.6521,134178
microtubule,2,3,1856.3281,282.5349,1216.7344,2379.7344,4151.7884,125478
microtubule,3,3,1716.2188,248.6372,1066.7344,2135.7344,3855.0903,116511
microtubule,1,1,274.6719,56.5552,154.5938,394.5938,815.4483,24645
microtubule,2,1,154.6562,27.4607,96.5938,221.5938,561.3011,16964
microtubule,3,1,237.2188,47.9032,138.5938,371.5938,736.1369,22248
microtubule,1,2,590.9688,90.2416,370.6719,788.6719,1470.2555,44435
microtubule,2,2,568.7031,57.2424,423.6719,681.6719,1423.1054,43010
microtubule,3,2,564.6562,81.7725,401.6719,724.6719,1414.5357,42751
cytoplasm,1,3,366.7188,78.384,199.7344,532.7344,997.3649,30143
cytoplasm,2,3,435.3281,72.2165,306.7344,644.7344,1142.6534,34534
cytoplasm,3,3,472.8281,92.8482,266.7344,673.7344,1222.0641,36934
cytoplasm,1,1,689.0469,125.081,393.5938,976.5938,1692.9363,51165
cytoplasm,2,1,538.125,110.8437,341.5938,815.5938,1373.3414,41506
cytoplasm,3,1,327.9062,175.5618,94.5938,814.5938,928.1784,28052
cytoplasm,1,2,199.9375,41.1178,111.6719,306.6719,642.2007,19409
cytoplasm,2,2,201.9219,27.2705,143.6719,267.6719,646.4029,19536
cytoplasm,3,2,291.1719,45.362,189.6719,385.6719,835.4003,25248
