measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1837.2656,380.0834,1063.1094,2657.1094,4112.7449,124298
microtubule,2,3,2253.7969,359.4006,1591.1094,2993.1094,4994.7989,150956
microtubule,3,3,1625.4531,382.2768,821.1094,2372.1094,3664.2069,110742
microtubule,1,1,123.5938,25.6988,53.5469,189.5469,499.8571,15107
microtubule,2,1,115.4219,49.9115,47.5469,264.5469,482.5522,14584
microtubule,3,1,110.8281,22.4156,68.5469,174.5469,472.8244,14290
microtubule,1,2,692.2031,129.0065,442.0938,943.0938,1683.7379,50887
microtubule,2,2,836.1875,204.2041,498.0938,1289.0938,1988.6417,60102
microtubule,3,2,454.0625,104.8614,267.0938,739.0938,1179.447,35646
cytoplasm,1,3,326.1719,88.0205,140.1094,499.1094,912.8257,27588
cytoplasm,2,3,255.9688,50.1458,175.1094,374.1094,764.1623,23095
cytoplasm,3,3,504.0469,136.2809,251.1094,783.1094,1289.497,38972
cytoplasm,1,1,305.7188,69.8637,146.5469,420.5469,885.5283,26763
cytoplasm,2,1,293.9688,58.3824,168.5469,435.5469,860.6462,26011
cytoplasm,3,1,403.1562,49.438,314.5469,527.5469,1091.8636,32999
cytoplasm,1,2,190.8438,33.7691,122.0938,253.0938,622.0503,18800
cytoplasm,2,2,148.5781,41.2095,78.0938,273.0938,532.5478,16095
cytoplasm,3,2,247.1719,33.5915,162.0938,356.0938,741.3317,22405
