measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,785.4219,207.2368,333.3594,1184.3594,1882.6947,56900
microtubule,2,3,920.6562,178.1217,500.3594,1248.3594,2169.0694,65555
microtubule,3,3,1203.9219,370.2126,470.3594,2141.3594,2768.9178,83684
microtubule,1,1,52.9688,13.5541,18.4531,78.4531,333.5579,10081
microtubule,2,1,122.3438,41.4438,59.4531,241.4531,480.4677,14521
microtubule,3,1,204.6875,82.8245,69.4531,387.4531,654.8403,19791
microtubule,1,2,273.125,71.3536,113.3125,402.3125,802.1801,24244
microtubule,2,2,409.4531,108.7683,197.3125,688.3125,1090.871,32969
microtubule,3,2,460.625,143.3267,213.3125,857.3125,1199.2335,36244
cytoplasm,1,3,152.9062,30.2964,105.3594,219.3594,543.2683,16419
cytoplasm,2,3,127.6875,31.0877,72.3594,236.3594,489.8646,14805
cytoplasm,3,3,226.6562,30.2858,143.3594,295.3594,699.4426,21139
cytoplasm,1,1,467.2188,86.9816,290.4531,676.4531,1210.7811,36593
cytoplasm,2,1,416.1719,118.4563,185.4531,691.4531,1102.6834,33326
cytoplasm,3,1,384.2031,132.8295,152.4531,618.4531,1034.9858,31280
cytoplasm,1,2,156.9375,24.7486,102.3125,208.3125,556.1394,16808
cytoplasm,2,2,134.4688,34.0957,67.3125,211.3125,508.5592,15370
cytoplasm,3,2,174.125,37.5795,102.3125,257.3125,592.536,17908
