measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2044.9219,493.8524,1283.8438,3276.8438,4548.8087,137477
microtubule,2,3,2340.3906,368.6274,1656.8438,3003.8438,5174.4986,156387
microtubule,3,3,1761.9844,236.0908,1091.8438,2396.8438,3949.6552,119369
microtubule,1,1,236.6406,96.6164,121.4062,546.4062,754.3683,22799
microtubule,2,1,704.2031,345.7691,245.4062,1730.4062,1744.487,52723
microtubule,3,1,817.5625,576.6347,109.4062,2011.4062,1984.5389,59978
microtubule,1,2,645.9844,135.6661,354.7344,960.7344,1584.5076,47888
microtubule,2,2,782.2344,135.0749,511.7344,1188.7344,1873.033,56608
microtubule,3,2,563.1719,128.2161,329.7344,811.7344,1409.1424,42588
cytoplasm,1,3,151.2031,44.0275,72.8438,233.8438,538.636,16279
cytoplasm,2,3,228.1406,53.3023,120.8438,349.8438,701.5602,21203
cytoplasm,3,3,180.8281,34.147,111.8438,256.8438,601.3704,18175
cytoplasm,1,1,130.6094,27.1762,79.4062,191.4062,529.8346,16013
cytoplasm,2,1,108.1719,30.6769,37.4062,186.4062,482.3206,14577
cytoplasm,3,1,140.7969,37.579,67.4062,273.4062,551.4079,16665
cytoplasm,1,2,132.9062,25.1349,77.7344,191.7344,498.0042,15051
cytoplasm,2,2,157.7656,24.9284,97.7344,207.7344,550.6468,16642
cytoplasm,3,2,241.1875,38.9419,174.7344,335.7344,727.3025,21981
