measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2483.375,428.4748,1549.0469,3245.0469,5481.09,165653
microtubule,2,3,2209.1875,422.7091,1389.0469,3232.0469,4900.4656,148105
microtubule,3,3,2659.6406,714.757,1284.0469,3883.0469,5854.3532,176934
microtubule,1,1,63.4688,15.1395,34.0156,98.0156,369.4251,11165
microtubule,2,1,74.3906,14.8297,41.0156,112.0156,392.5534,11864
microtubule,3,1,74.2031,15.1939,37.0156,109.0156,392.1564,11852
microtubule,1,2,529.9219,86.814,359.8438,727.8438,1342.7352,40581
microtubule,2,2,487.5469,83.8068,263.8438,688.8438,1253.0011,37869
microtubule,3,2,481.5312,124.3419,271.8438,718.8438,1240.2623,37484
cytoplasm,1,3,458.1562,100.6292,244.0469,708.0469,1192.4505,36039
cytoplasm,2,3,580.4375,138.2095,367.0469,961.0469,1451.3955,43865
cytoplasm,3,3,468.3438,193.7298,156.0469,944.0469,1214.0237,36691
cytoplasm,1,1,72.8594,13.9821,47.0156,109.0156,389.3108,11766
cytoplasm,2,1,80.875,22.756,37.0156,177.0156,406.2848,12279
cytoplasm,3,1,74.125,15.9216,43.0156,122.0156,391.9909,11847
cytoplasm,1,2,117.2188,25.0729,62.8438,178.8438,468.7877,14168
cytoplasm,2,2,150.7344,31.5862,70.8438,234.8438,539.761,16313
cytoplasm,3,2,172.2656,37.9895,92.8438,262.8438,585.3559,17691
