measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2218.6875,458.3526,1365.5,3470.5,4915.3882,148556
microtubule,2,3,2375.0469,406.5016,1423.5,3322.5,5246.4976,158563
microtubule,3,3,1163.0156,192.659,667.5,1455.5,2679.8786,80993
microtubule,1,1,104.7812,27.0004,38.0469,160.0469,458.9606,13871
microtubule,2,1,72.0469,13.5553,47.0469,107.0469,389.6417,11776
microtubule,3,1,89.6719,17.7929,55.0469,142.0469,426.9647,12904
microtubule,1,2,663.4062,165.6661,353.2031,991.2031,1620.4078,48973
microtubule,2,2,700.6094,144.8717,406.2031,1013.2031,1699.1898,51354
microtubule,3,2,394.3281,74.0355,199.2031,541.2031,1050.6032,31752
cytoplasm,1,3,320.1875,52.7612,215.5,434.5,895.0906,27052
cytoplasm,2,3,240.4219,53.5037,151.5,355.5,726.1775,21947
cytoplasm,3,3,386.3125,68.9262,251.5,528.5,1035.1181,31284
cytoplasm,1,1,110.6719,21.6249,61.0469,164.0469,471.4347,14248
cytoplasm,2,1,82.5,18.7777,39.0469,130.0469,411.7774,12445
cytoplasm,3,1,108.9688,22.8961,64.0469,167.0469,467.8281,14139
cytoplasm,1,2,222.8594,37.0847,139.2031,326.2031,687.4979,20778
cytoplasm,2,2,208.6094,39.4581,116.2031,293.2031,657.3218,19866
cytoplasm,3,2,219.0781,51.3693,136.2031,343.2031,679.4906,20536
