measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2492.2969,839.1465,759.1562,3990.1562,5499.7515,166217
microtubule,2,3,2520.4375,366.389,1788.1562,3197.1562,5559.3426,168018
microtubule,3,3,2361.2188,532.5379,1436.1562,3663.1562,5222.1781,157828
microtubule,1,1,425.8906,105.5794,216.3438,697.3438,1123.4956,33955
microtubule,2,1,502.2656,50.7535,405.3438,615.3438,1285.2286,38843
microtubule,3,1,394.1719,84.3243,292.3438,696.3438,1056.3274,31925
microtubule,1,2,703.8438,258.8654,253.0938,1241.0938,1708.3883,51632
microtubule,2,2,816.2656,119.8902,592.0938,1170.0938,1946.4548,58827
microtubule,3,2,555.1875,154.5867,288.0938,1022.0938,1393.5911,42118
cytoplasm,1,3,331.2344,67.645,225.1562,562.1562,923.4468,27909
cytoplasm,2,3,199.7812,46.8464,126.1562,308.1562,645.0794,19496
cytoplasm,3,3,191.4688,44.6225,115.1562,348.1562,627.4767,18964
cytoplasm,1,1,342.5625,28.2677,291.3438,418.3438,947.0384,28622
cytoplasm,2,1,303.4844,54.7748,197.3438,427.3438,864.2859,26121
cytoplasm,3,1,282.6406,58.3154,157.3438,414.3438,820.1468,24787
cytoplasm,1,2,218.9531,47.5471,141.0938,333.0938,681.5752,20599
cytoplasm,2,2,167.8906,30.6916,110.0938,255.0938,573.4443,17331
cytoplasm,3,2,147.9844,39.3568,76.0938,239.0938,531.2905,16057
