measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2150.0469,409.7475,1272.0625,3138.0625,4773.0777,144255
microtubule,2,3,2504.1094,398.5473,1808.0625,3292.0625,5522.8468,166915
microtubule,3,3,2129.9688,455.3546,1202.0625,2915.0625,4730.5599,142970
microtubule,1,1,56.3281,15.7016,20.8125,93.8125,356.8517,10785
microtubule,2,1,66.7344,17.6386,36.8125,136.8125,378.8882,11451
microtubule,3,1,52.2656,14.4935,29.8125,86.8125,348.2489,10525
microtubule,1,2,393.0781,73.2259,229.5938,564.5938,1049.2466,31711
microtubule,2,2,584.5938,134.7257,338.5938,922.5938,1454.8035,43968
microtubule,3,2,402.5781,79.1822,293.5938,653.5938,1069.364,32319
cytoplasm,1,3,325.6094,104.3416,89.0625,580.0625,909.6162,27491
cytoplasm,2,3,304.1094,86.983,183.0625,547.0625,864.0874,26115
cytoplasm,3,3,485.2188,132.9958,270.0625,820.0625,1247.6078,37706
cytoplasm,1,1,127.9062,33.4852,40.8125,199.8125,508.4268,15366
cytoplasm,2,1,156.5156,33.5099,91.8125,248.8125,569.0106,17197
cytoplasm,3,1,126.4062,37.4474,27.8125,199.8125,505.2504,15270
cytoplasm,1,2,145.75,39.1903,76.5938,247.5938,525.5001,15882
cytoplasm,2,2,141.1094,26.4647,77.5938,210.5938,515.673,15585
cytoplasm,3,2,119.6094,30.9108,56.5938,195.5938,470.1443,14209
