measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1855.9531,458.9457,1148.75,2964.75,4153.0789,125517
microtubule,2,3,2054.6875,368.362,1270.75,2700.75,4573.9223,138236
microtubule,3,3,1360.1406,257.0498,613.75,1818.75,3103.1374,93785
microtubule,1,1,141.0938,29.0745,79.1562,227.1562,573.7421,17340
microtubule,2,1,202.3281,31.9501,152.1562,307.1562,703.4131,21259
microtubule,3,1,350.7812,63.0964,234.1562,480.1562,1017.7801,30760
microtubule,1,2,401.1406,72.7704,277.7969,601.7969,1065.8897,32214
microtubule,2,2,383.9375,47.5901,269.7969,486.7969,1029.4601,31113
microtubule,3,2,284.6094,40.0023,178.7969,361.7969,819.1211,24756
cytoplasm,1,3,222.9844,29.1508,135.75,304.75,695.075,21007
cytoplasm,2,3,209.3906,39.5472,136.75,328.75,666.2886,20137
cytoplasm,3,3,230.1406,34.2658,162.75,321.75,710.2292,21465
cytoplasm,1,1,163.7188,47.5227,89.1562,269.1562,621.6532,18788
cytoplasm,2,1,132.9531,29.2516,73.1562,217.1562,556.5034,16819
cytoplasm,3,1,117.8438,30.5442,64.1562,196.1562,524.5075,15852
cytoplasm,1,2,133.3594,29.3008,83.7969,204.7969,498.8314,15076
cytoplasm,2,2,131.5938,27.9127,71.7969,188.7969,495.0925,14963
cytoplasm,3,2,111.2812,25.1888,50.7969,185.7969,452.0783,13663
