measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1735.375,365.9655,1281.5938,2716.5938,3893.8361,117682
microtubule,2,3,1598.5,210.6162,1056.5938,2013.5938,3603.9872,108922
microtubule,3,3,2047.7188,304.8556,1389.5938,2600.5938,4555.2608,137672
microtubule,1,1,614.8906,83.6935,455,814,1537.159,46457
microtubule,2,1,554.8125,80.0047,400,731,1409.9365,42612
microtubule,3,1,913.3594,117.9865,716,1269,2169.2018,65559
microtubule,1,2,280.9062,43.6792,204.7656,390.7656,811.3455,24521
microtubule,2,2,214.4531,52.9216,105.7656,328.7656,670.6231,20268
microtubule,3,2,470.7969,95.7913,259.7656,676.7656,1213.4612,36674
cytoplasm,1,3,251.2656,87.016,96.5938,463.5938,751.0595,22699
cytoplasm,2,3,407.2188,58.7822,299.5938,568.5938,1081.3086,32680
cytoplasm,3,3,148.6562,38.6506,86.5938,267.5938,533.7721,16132
cytoplasm,1,1,675.125,57.1485,575,806,1664.7124,50312
cytoplasm,2,1,543.5,66.7414,386,726,1385.9809,41888
cytoplasm,3,1,564.25,92.9509,397,818,1429.9215,43216
cytoplasm,1,2,144.375,34.5886,79.7656,228.7656,522.2244,15783
cytoplasm,2,2,130.25,28.0074,82.7656,210.7656,492.3131,14879
cytoplasm,3,2,135.4844,23.5085,90.7656,193.7656,503.3975,15214
