measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1388.5938,249.2585,932.7188,1903.7188,3616.6267,109304
microtubule,2,3,1170.2812,155.4504,852.7188,1498.7188,3154.3242,95332
microtubule,3,3,1356.25,401.7122,622.7188,2204.7188,3548.135,107234
microtubule,1,1,184.3125,28.9592,106.5625,252.5625,662.285,20016
microtubule,2,1,208.0156,33.4047,135.5625,279.5625,712.4792,21533
microtubule,3,1,154.9062,33.6547,88.5625,246.5625,600.0138,18134
microtubule,1,2,530.4844,108.4207,342.25,771.25,1531.5341,46287
microtubule,2,2,495.4531,106.1399,331.25,732.25,1457.3513,44045
microtubule,3,2,384.5156,116.2405,122.25,637.25,1222.428,36945
cytoplasm,1,3,116.5,75.1283,-28.2812,256.7188,922.8182,27890
cytoplasm,2,3,94.8438,63.9736,-60.2812,228.7188,876.9585,26504
cytoplasm,3,3,5.0156,47.5096,-81.2812,100.7188,686.7369,20755
cytoplasm,1,1,88.9062,22.7995,49.5625,141.5625,460.251,13910
cytoplasm,2,1,100.9219,35.095,44.5625,194.5625,485.6955,14679
cytoplasm,3,1,211.4062,27.8854,156.5625,284.5625,719.6592,21750
cytoplasm,1,2,96,46.5942,16.25,214.25,611.4622,18480
cytoplasm,2,2,58.7188,40.3945,-13.75,151.25,532.5147,16094
cytoplasm,3,2,158.0781,30.4431,91.25,238.25,742.9199,22453
