measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1350.0469,273.046,735.4531,1838.4531,3078.1562,93030
microtubule,2,3,1381.4375,366.027,546.4531,1981.4531,3144.6295,95039
microtubule,3,3,1545.1875,409.282,944.4531,2371.4531,3491.3894,105519
microtubule,1,1,70.1094,17.1598,28.3906,124.3906,403.8694,12206
microtubule,2,1,103.1875,77.0659,26.3906,346.3906,473.9163,14323
microtubule,3,1,81.2812,19.609,44.3906,131.3906,427.5272,12921
microtubule,1,2,479.3906,118.0255,224.7812,798.7812,1231.6264,37223
microtubule,2,2,508.6719,174.175,157.7812,813.7812,1293.6329,39097
microtubule,3,2,525.5625,156.4197,290.7812,916.7812,1329.4008,40178
cytoplasm,1,3,157.5469,32.4192,104.4531,269.4531,552.8968,16710
cytoplasm,2,3,275.25,41.6985,181.4531,381.4531,802.147,24243
cytoplasm,3,3,165.6719,56.7222,72.4531,327.4531,570.1024,17230
cytoplasm,1,1,92.7969,23.1385,40.3906,151.3906,451.9129,13658
cytoplasm,2,1,99.5938,20.2235,63.3906,154.3906,466.3061,14093
cytoplasm,3,1,103.9219,23.3632,58.3906,158.3906,475.4714,14370
cytoplasm,1,2,105.5625,19.559,66.7812,156.7812,440.0013,13298
cytoplasm,2,2,126.8281,24.9841,74.7812,183.7812,485.0338,14659
cytoplasm,3,2,119.2812,26.9179,65.7812,189.7812,469.0524,14176
