measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1673.3281,665.8653,846.75,3334.75,3768.4665,113893
microtubule,2,3,2059.125,323.4935,1426.75,2797.75,4585.4369,138584
microtubule,3,3,1770.7188,397.8335,704.75,2538.75,3974.7026,120126
microtubule,1,1,218.5156,26.9042,154.4531,269.4531,690.4758,20868
microtubule,2,1,226.7344,35.3479,151.4531,316.4531,707.88,21394
microtubule,3,1,241.1719,30.9754,189.4531,342.4531,738.4531,22318
microtubule,1,2,575.2812,105.9069,361.5938,795.5938,1439.3184,43500
microtubule,2,2,523.2344,76.9726,402.5938,753.5938,1329.103,40169
microtubule,3,2,622.7812,95.5402,363.5938,812.5938,1539.9053,46540
cytoplasm,1,3,209.1094,48.828,108.75,353.75,667.8107,20183
cytoplasm,2,3,141.6406,31.3865,88.75,249.75,524.9376,15865
cytoplasm,3,3,203.3125,40.527,129.75,338.75,655.5351,19812
cytoplasm,1,1,185.4688,31.0215,97.4531,246.4531,620.4951,18753
cytoplasm,2,1,161.7188,31.2787,79.4531,238.4531,570.2017,17233
cytoplasm,3,1,185.75,27.9283,134.4531,273.4531,621.0907,18771
cytoplasm,1,2,169.8125,36.8469,91.5938,264.5938,580.6905,17550
cytoplasm,2,2,158.8906,33.6026,79.5938,226.5938,557.5622,16851
cytoplasm,3,2,217.8438,40.9785,124.5938,296.5938,682.4024,20624
