measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2837,350.3496,2143.6719,3774.6719,6230.7267,188309
microtubule,2,3,2174.2188,478.2401,1217.6719,3005.6719,4827.2093,145891
microtubule,3,3,1893.1406,292.0241,1362.6719,2772.6719,4231.9932,127902
microtubule,1,1,196.375,73.954,73.75,384.75,670.4908,20264
microtubule,2,1,135.8125,32.2426,68.75,203.75,542.2425,16388
microtubule,3,1,70.8906,22.3946,18.75,132.75,404.7628,12233
microtubule,1,2,679.3125,116.6959,360.5,903.5,1655.5802,50036
microtubule,2,2,674.7812,160.785,362.5,1020.5,1645.9847,49746
microtubule,3,2,591.1719,97.4645,406.5,793.5,1468.932,44395
cytoplasm,1,3,233.875,67.1216,116.6719,392.6719,718.3026,21709
cytoplasm,2,3,325.875,93.6566,186.6719,561.6719,913.1235,27597
cytoplasm,3,3,239.9688,67.0947,137.6719,397.6719,731.2068,22099
cytoplasm,1,1,351.5,128.5828,122.75,604.75,998.9863,30192
cytoplasm,2,1,480.375,305.0124,175.75,1569.75,1271.8943,38440
cytoplasm,3,1,315.6875,115.5826,147.75,586.75,923.1491,27900
cytoplasm,1,2,213.3906,34.9354,142.5,300.5,668.9356,20217
cytoplasm,2,2,209.8594,39.7406,115.5,327.5,661.4578,19991
cytoplasm,3,2,199.5625,43.5387,114.5,289.5,639.653,19332
