measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1925.0469,459.9508,980.1719,2639.1719,4294.2644,129784
microtubule,2,3,2129.0938,324.8477,1295.1719,2574.1719,4726.3577,142843
microtubule,3,3,1727.2344,286.5294,1097.1719,2436.1719,3875.3731,117124
microtubule,1,1,127.3125,27.8539,86.5,207.5,509.9489,15412
microtubule,2,1,122.4219,29.3838,75.5,203.5,499.5924,15099
microtubule,3,1,117.8125,21.9428,67.5,172.5,489.8315,14804
microtubule,1,2,572.1719,116.2189,357.2188,865.2188,1427.1752,43133
microtubule,2,2,542.5781,103.7675,281.2188,754.2188,1364.507,41239
microtubule,3,2,574.5938,95.8155,363.2188,811.2188,1432.3038,43288
cytoplasm,1,3,100.2969,28.8898,42.1719,182.1719,430.1411,13000
cytoplasm,2,3,107.1094,32.278,52.1719,183.1719,444.5674,13436
cytoplasm,3,3,133.6875,58.0005,59.1719,276.1719,500.8497,15137
cytoplasm,1,1,85.375,17.2549,46.5,122.5,421.1413,12728
cytoplasm,2,1,99.1562,20.5127,54.5,154.5,450.3247,13610
cytoplasm,3,1,121.5625,34.4604,54.5,207.5,497.7726,15044
cytoplasm,1,2,92.8281,20.7836,40.2188,139.2188,412.1083,12455
cytoplasm,2,2,83.7344,19.0096,43.2188,140.2188,392.8512,11873
cytoplasm,3,2,91.1719,20.4749,43.2188,144.2188,408.601,12349
