measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1960.25,251.5822,1420.2031,2595.2031,4411.0974,133315
microtubule,2,3,1722.5469,143.1164,1428.2031,2002.2031,3907.733,118102
microtubule,3,3,1860.2188,336.7437,1112.2031,2472.2031,4199.2694,126913
microtubule,1,1,363.1094,138.6385,100.1875,626.1875,1028.9969,31099
microtubule,2,1,116.125,23.2351,69.1875,175.1875,505.9783,15292
microtubule,3,1,103.8594,22.2768,51.1875,153.1875,480.0044,14507
microtubule,1,2,1026.6094,199.4059,454.9688,1385.9688,2421.7939,73193
microtubule,2,2,753.4844,136.839,456.9688,1107.9688,1843.4195,55713
microtubule,3,2,565.4844,160.4868,285.9688,810.9688,1445.3073,43681
cytoplasm,1,3,181.6875,54.3706,87.2031,330.2031,644.7816,19487
cytoplasm,2,3,164.4062,64.1846,77.2031,336.2031,608.1865,18381
cytoplasm,3,3,223.9375,65.996,124.2031,363.2031,734.2509,22191
cytoplasm,1,1,92.5,21.631,42.1875,132.1875,455.9496,13780
cytoplasm,2,1,99.375,23.2522,41.1875,151.1875,470.5082,14220
cytoplasm,3,1,95.7188,30.5957,40.1875,176.1875,462.7657,13986
cytoplasm,1,2,190.25,28.4457,124.9688,247.9688,650.7043,19666
cytoplasm,2,2,189.0938,33.5382,127.9688,263.9688,648.2558,19592
cytoplasm,3,2,229.1719,28.1956,137.9688,285.9688,733.1259,22157
