measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1905.5312,533.2709,1119.5938,3228.5938,4290.1615,129660
microtubule,2,3,2489.0156,644.6963,1196.5938,3619.5938,5525.7585,167003
microtubule,3,3,1645.5312,214.4885,1126.5938,2137.5938,3739.5809,113020
microtubule,1,1,89.375,21.7094,34.5156,145.5156,446.5196,13495
microtubule,2,1,102.0312,17.9806,59.5156,139.5156,473.3207,14305
microtubule,3,1,59.2656,14.956,32.5156,105.5156,382.7594,11568
microtubule,1,2,427.6562,110.7716,206.0781,668.0781,1123.5617,33957
microtubule,2,2,434.5156,100.9477,238.0781,613.0781,1138.0873,34396
microtubule,3,2,280.4688,46.8105,145.0781,367.0781,811.8749,24537
cytoplasm,1,3,165.0469,44.4061,84.5938,262.5938,604.4807,18269
cytoplasm,2,3,311.0625,120.1894,117.5938,683.5938,913.686,27614
cytoplasm,3,3,285.5,61.7377,156.5938,423.5938,859.5543,25978
cytoplasm,1,1,117.9844,19.3078,83.5156,171.5156,507.1033,15326
cytoplasm,2,1,107.1562,23.29,54.5156,162.5156,484.1735,14633
cytoplasm,3,1,135.1406,20.9152,92.5156,170.5156,543.4337,16424
cytoplasm,1,2,119.3438,19.6398,73.0781,163.0781,470.6737,14225
cytoplasm,2,2,108.875,22.8995,67.0781,171.0781,448.5049,13555
cytoplasm,3,2,112.125,21.5778,71.0781,171.0781,455.3871,13763
