measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1946.1562,611.0254,786.1875,3358.1875,4343.1682,131262
microtubule,2,3,1989.5781,297.4011,1235.1875,2435.1875,4435.1191,134041
microtubule,3,3,2129.6406,582.2284,1262.1875,3473.1875,4731.718,143005
microtubule,1,1,136.1094,37.1714,66.0469,204.0469,527.4192,15940
microtubule,2,1,113.8906,25.3654,77.0469,198.0469,480.3684,14518
microtubule,3,1,110.2344,40.491,56.0469,217.0469,472.6258,14284
microtubule,1,2,828,165.1047,469.75,1085.75,1969.9141,59536
microtubule,2,2,614.4844,93.6712,440.75,807.75,1517.7696,45871
microtubule,3,2,803.7656,189.8604,422.75,1235.75,1918.5949,57985
cytoplasm,1,3,201.0938,50.7198,103.1875,353.1875,647.7926,19578
cytoplasm,2,3,200.4219,66.6125,116.1875,406.1875,646.3698,19535
cytoplasm,3,3,197.2031,45.8453,112.1875,300.1875,639.5537,19329
cytoplasm,1,1,74.4844,19.9355,35.0469,129.0469,396.921,11996
cytoplasm,2,1,61.1562,25.041,10.0469,124.0469,368.6971,11143
cytoplasm,3,1,86.9688,21.0323,49.0469,148.0469,423.3581,12795
cytoplasm,1,2,115.9688,20.3474,63.75,175.75,462.1039,13966
cytoplasm,2,2,99.4219,31.1861,51.75,175.75,427.064,12907
cytoplasm,3,2,134.9688,38.7726,67.75,261.75,502.3387,15182
