measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1353.2812,188.1658,962.7344,1687.7344,3084.4098,93219
microtubule,2,3,1435.0938,198.3569,1011.7344,1859.7344,3257.6574,98455
microtubule,3,3,2174.0156,377.1302,1359.7344,2966.7344,4822.4116,145746
microtubule,1,1,393.1562,53.2284,287.8594,505.8594,1065.7905,32211
microtubule,2,1,482.9375,68.1162,352.8594,626.8594,1255.9129,37957
microtubule,3,1,667.6406,113.1976,470.8594,910.8594,1647.0435,49778
microtubule,1,2,640.4219,115.1897,330.9531,892.9531,1576.5004,47646
microtubule,2,2,926.9688,146.0873,628.9531,1238.9531,2183.2972,65985
microtubule,3,2,1198.0312,264.9141,609.9531,1643.9531,2757.304,83333
cytoplasm,1,3,332.2969,78.2174,166.7344,516.7344,922.355,27876
cytoplasm,2,3,334.2344,62.7737,215.7344,485.7344,926.4578,28000
cytoplasm,3,3,242.2656,56.4109,114.7344,395.7344,731.7032,22114
cytoplasm,1,1,227.3281,51.815,129.8594,353.8594,714.6299,21598
cytoplasm,2,1,295.4844,42.5286,203.8594,404.8594,858.9588,25960
cytoplasm,3,1,251.2969,46.6653,150.8594,338.8594,765.3865,23132
cytoplasm,1,2,218.9062,60.9036,114.9531,364.9531,683.8913,20669
cytoplasm,2,2,286.2031,32.8981,214.9531,358.9531,826.4004,24976
cytoplasm,3,2,271.0625,44.0894,167.9531,376.9531,794.3383,24007
