measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1975.8438,431.1763,1416.125,3396.125,4406.1673,133166
microtubule,2,3,1614.9375,240.5265,1134.125,2057.125,3641.9058,110068
microtubule,3,3,2090.9219,314.3633,1523.125,2784.125,4649.8588,140531
microtubule,1,1,120.9375,27.9945,63.5938,176.5938,517.4267,15638
microtubule,2,1,106.5469,19.8889,71.5938,148.5938,486.9529,14717
microtubule,3,1,136.5469,39.6098,66.5938,216.5938,550.4814,16637
microtubule,1,2,359.3906,68.853,205.5469,537.5469,980.1262,29622
microtubule,2,2,263.8438,56.2135,156.5469,369.5469,777.7944,23507
microtubule,3,2,458.7188,92.0682,290.5469,673.5469,1190.4652,35979
cytoplasm,1,3,140.5938,34.9821,81.125,244.125,519.809,15710
cytoplasm,2,3,252.0469,42.4964,169.125,341.125,755.8242,22843
cytoplasm,3,3,245.3281,72.1337,105.125,389.125,741.5964,22413
cytoplasm,1,1,147.2812,34.1011,83.5938,221.5938,573.2127,17324
cytoplasm,2,1,202.7969,32.3292,136.5938,285.5938,690.7736,20877
cytoplasm,3,1,130.6094,32.1457,57.5938,197.5938,537.908,16257
cytoplasm,1,2,155.1406,44.0619,94.5469,279.5469,547.6028,16550
cytoplasm,2,2,241.3594,47.4,152.5469,373.5469,730.1811,22068
cytoplasm,3,2,212.0938,61.5555,103.5469,361.5469,668.2077,20195
