measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1549.4375,335.0554,733.8906,2273.8906,3497.3452,105699
microtubule,2,3,1445.875,371.8006,968.8906,2376.8906,3278.0394,99071
microtubule,3,3,1478.8438,441.589,602.8906,2334.8906,3347.8547,101181
microtubule,1,1,74.5156,21.0978,33.6719,127.6719,397.7813,12022
microtubule,2,1,77.75,15.1304,41.6719,130.6719,404.6305,12229
microtubule,3,1,64.75,14.5649,33.6719,95.6719,377.1014,11397
microtubule,1,2,722.9219,223.3676,342.2031,1217.2031,1750.6744,52910
microtubule,2,2,687.5781,201.3297,368.2031,1197.2031,1675.8299,50648
microtubule,3,2,730.9531,261.2563,346.2031,1396.2031,1767.6816,53424
cytoplasm,1,3,279.2344,46.7473,179.8906,418.8906,807.5404,24406
cytoplasm,2,3,289.1719,56.2202,188.8906,472.8906,828.5842,25042
cytoplasm,3,3,170.8125,42.8802,97.8906,305.8906,577.9443,17467
cytoplasm,1,1,83.2188,19.002,35.6719,134.6719,416.2112,12579
cytoplasm,2,1,69.75,19.7816,28.6719,116.6719,387.6895,11717
cytoplasm,3,1,56.2969,17.2815,24.6719,99.6719,359.2009,10856
cytoplasm,1,2,213.0781,42.3352,134.2031,301.2031,671.0202,20280
cytoplasm,2,2,181.8594,38.1165,114.2031,265.2031,604.9108,18282
cytoplasm,3,2,162.4531,32.0164,81.2031,262.2031,563.8158,17040
