measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2450.9375,549.2046,1411.5,3414.5,5411.4402,163548
microtubule,2,3,2232.8281,320.0753,1431.5,2860.5,4949.5679,149589
microtubule,3,3,1513.2969,157.3026,1196.5,1846.5,3425.8756,103539
microtubule,1,1,141.5469,46.0099,83.7812,333.7812,535.261,16177
microtubule,2,1,211.2969,43.7224,128.7812,298.7812,682.9649,20641
microtubule,3,1,131.4375,34.4785,72.7812,216.7812,513.8532,15530
microtubule,1,2,690.3125,113.4434,400.2031,962.2031,1679.5026,50759
microtubule,2,2,493.2031,102.2164,276.2031,785.2031,1262.1003,38144
microtubule,3,2,527.3438,73.7542,369.2031,699.2031,1334.3971,40329
cytoplasm,1,3,523.4062,100.5964,324.5,817.5,1329.6655,40186
cytoplasm,2,3,684.9375,128.1511,421.5,954.5,1671.727,50524
cytoplasm,3,3,376.7969,63.4264,260.5,530.5,1019.2029,30803
cytoplasm,1,1,275.8906,107.487,78.7812,487.7812,819.7497,24775
cytoplasm,2,1,462.6719,99.8448,214.7812,660.7812,1215.2811,36729
cytoplasm,3,1,460.3125,140.7296,131.7812,721.7812,1210.2848,36578
cytoplasm,1,2,233.4375,47.2681,145.2031,346.2031,712.0159,21519
cytoplasm,2,2,246.8906,29.3619,188.2031,326.2031,740.5045,22380
cytoplasm,3,2,243.7344,45.8645,158.2031,366.2031,733.8208,22178
