measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1645.7031,366.0218,1099.5469,2452.5469,3704.0446,111946
microtubule,2,3,1144.0312,222.196,532.5469,1529.5469,2641.6953,79839
microtubule,3,3,1695.1719,330.5716,748.5469,2384.5469,3808.8005,115112
microtubule,1,1,147.9375,29.5766,87.2188,244.2188,556.3379,16814
microtubule,2,1,165.1406,85.8399,32.2188,356.2188,592.7676,17915
microtubule,3,1,272.1875,87.3975,92.2188,451.2188,819.452,24766
microtubule,1,2,766.5312,216.7579,371.9375,1202.9375,1841.4673,55654
microtubule,2,2,525.9375,138.4354,226.9375,848.9375,1331.9817,40256
microtubule,3,2,693.2812,153.8326,317.9375,1095.9375,1686.3518,50966
cytoplasm,1,3,189.125,44.8843,97.5469,337.5469,619.5687,18725
cytoplasm,2,3,259.5469,59.4451,152.5469,396.5469,768.6953,23232
cytoplasm,3,3,134.3906,38.5562,66.5469,220.5469,503.6622,15222
cytoplasm,1,1,730.5156,149.2922,429.2188,1028.2188,1790.0158,54099
cytoplasm,2,1,853.5469,269.3221,294.2188,1387.2188,2050.549,61973
cytoplasm,3,1,580.7031,172.679,326.2188,900.2188,1472.7702,44511
cytoplasm,1,2,134.625,34.8602,76.9375,239.9375,503.3313,15212
cytoplasm,2,2,173.7812,30.2226,123.9375,257.9375,586.2493,17718
cytoplasm,3,2,137.2656,31.7385,66.9375,232.9375,508.9231,15381
