measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2123.6406,501.7432,1111.2188,3323.2188,4721.0637,142683
microtubule,2,3,1852.7031,438.079,939.2188,2910.2188,4147.3216,125343
microtubule,3,3,1126.6094,345.2803,489.2188,1806.2188,2609.7325,78873
microtubule,1,1,113.2656,20.4425,58.6719,151.6719,492.5447,14886
microtubule,2,1,108.3906,25.7518,51.6719,166.6719,482.2213,14574
microtubule,3,1,73.5312,22.5796,33.6719,140.6719,408.4025,12343
microtubule,1,2,1487.875,256.4507,950.6719,2011.6719,3378.0307,102093
microtubule,2,2,1062.6406,194.065,656.6719,1437.6719,2477.5468,74878
microtubule,3,2,732.9844,176.2273,430.6719,1054.6719,1779.4608,53780
cytoplasm,1,3,147.1875,39.6036,95.2188,259.2188,535.6912,16190
cytoplasm,2,3,151.5938,42.5461,67.2188,271.2188,545.0219,16472
cytoplasm,3,3,133.5,45.0444,49.2188,242.2188,506.7063,15314
cytoplasm,1,1,88.4219,19.7918,37.6719,143.6719,439.9351,13296
cytoplasm,2,1,86.2812,23.8797,43.6719,163.6719,435.4021,13159
cytoplasm,3,1,79.5938,21.5284,33.6719,131.6719,421.2405,12731
cytoplasm,1,2,187.5156,35.9494,131.6719,267.6719,624.3664,18870
cytoplasm,2,2,202.5156,39.5411,114.6719,301.6719,656.1307,19830
cytoplasm,3,2,256.5938,51.7053,144.6719,393.6719,770.6475,23291
