measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2046.1562,424.7707,1446.2031,3241.2031,4563.3673,137917
microtubule,2,3,2350.3906,340.5217,1734.2031,3088.2031,5207.6195,157388
microtubule,3,3,1945.9062,298.5423,1382.2031,2745.2031,4351.0761,131501
microtubule,1,1,67.9062,18.6675,28.375,101.375,375.9434,11362
microtubule,2,1,85.2344,18.9225,48.375,127.375,412.6377,12471
microtubule,3,1,121.8125,49.3368,43.375,240.375,490.0962,14812
microtubule,1,2,493.6875,102.5885,330.9062,768.9062,1263.7547,38194
microtubule,2,2,742,204.789,391.9062,1124.9062,1789.5857,54086
microtubule,3,2,390.2031,88.7668,255.9062,646.9062,1044.6143,31571
cytoplasm,1,3,311.9375,46.6538,170.2031,420.2031,890.9546,26927
cytoplasm,2,3,306.3594,68.5615,186.2031,467.2031,879.1423,26570
cytoplasm,3,3,170.7656,53.3199,97.2031,308.2031,592.0066,17892
cytoplasm,1,1,118.5781,27.5837,70.375,196.375,483.247,14605
cytoplasm,2,1,88.7656,18.1533,47.375,122.375,420.1155,12697
cytoplasm,3,1,94.8281,21.1757,51.375,144.375,432.9536,13085
cytoplasm,1,2,206.0156,38.8718,137.9062,306.9062,654.5755,19783
cytoplasm,2,2,204.4375,44.7103,73.9062,291.9062,651.2337,19682
cytoplasm,3,2,179.0781,43.5108,104.9062,274.9062,597.5322,18059
