measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2583.5,459.817,1609.4219,3354.4219,5696.5576,172165
microtubule,2,3,2941.8438,518.3933,1873.4219,3828.4219,6455.3928,195099
microtubule,3,3,2980.3438,429.0266,2104.4219,3988.4219,6536.9211,197563
microtubule,1,1,121.6719,20.1163,78.9219,169.9219,492.8756,14896
microtubule,2,1,126.6875,25.7027,77.9219,194.9219,503.4967,15217
microtubule,3,1,126.8281,25.6129,81.9219,203.9219,503.7945,15226
microtubule,1,2,572.2656,135.6558,271.4062,791.4062,1429.0943,43191
microtubule,2,2,636.25,87.0262,474.4062,866.4062,1564.5888,47286
microtubule,3,2,906.4219,166.1847,591.4062,1392.4062,2136.7096,64577
cytoplasm,1,3,246.9219,86.8266,94.4219,431.4219,748.5779,22624
cytoplasm,2,3,196.1562,49.8315,113.4219,316.4219,641.0757,19375
cytoplasm,3,3,315.2812,71.9885,180.4219,491.4219,893.337,26999
cytoplasm,1,1,91.9844,35.5358,35.9219,199.9219,430.0088,12996
cytoplasm,2,1,89.2031,29.5503,39.9219,162.9219,424.1192,12818
cytoplasm,3,1,155.9688,23.5193,104.9219,215.9219,565.5032,17091
cytoplasm,1,2,168,45.4273,90.4062,280.4062,573.0142,17318
cytoplasm,2,2,183.9688,36.092,102.4062,256.4062,606.8299,18340
cytoplasm,3,2,290.7812,49.0146,176.4062,389.4062,833.0179,25176
