measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,752.9688,113.283,529.9219,958.9219,1817.0154,54915
microtubule,2,3,1063.9375,246.0622,787.9219,2237.9219,2475.5284,74817
microtubule,3,3,917.8438,185.2244,557.9219,1276.9219,2166.1577,65467
microtubule,1,1,114.5312,43.6079,51.8594,211.8594,486.3573,14699
microtubule,2,1,83.9844,20.127,50.8594,148.8594,421.6707,12744
microtubule,3,1,71.9844,21.5977,33.8594,115.8594,396.2593,11976
microtubule,1,2,432.9531,122.8283,258.5312,769.5312,1135.9366,34331
microtubule,2,2,520.1406,70.5627,375.5312,687.5312,1320.5664,39911
microtubule,3,2,462.6719,112.2354,244.5312,764.5312,1198.8695,36233
cytoplasm,1,3,183.7812,51.6268,92.9219,309.9219,611.6938,18487
cytoplasm,2,3,132.4219,33.9477,60.9219,222.9219,502.9343,15200
cytoplasm,3,3,203.9844,52.3034,82.9219,352.9219,654.4763,19780
cytoplasm,1,1,89.4375,21.2071,45.8594,134.8594,433.2183,13093
cytoplasm,2,1,89.25,18.156,55.8594,130.8594,432.8212,13081
cytoplasm,3,1,91.7656,23.5741,36.8594,146.8594,438.1484,13242
cytoplasm,1,2,124,27.162,68.5312,182.5312,481.6919,14558
cytoplasm,2,2,129.3438,29.3792,71.5312,189.5312,493.0079,14900
cytoplasm,3,2,127.5469,37.8889,52.5312,237.5312,489.2028,14785
