measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1722.2344,332.532,914.8281,2594.8281,3905.7477,118042
microtubule,2,3,1668.625,358.106,902.8281,2429.8281,3792.2235,114611
microtubule,3,3,1958.7969,646.5151,417.8281,3002.8281,4406.6967,133182
microtubule,1,1,294.875,45.156,211.0938,454.0938,871.9954,26354
microtubule,2,1,261.0938,42.725,166.0938,358.0938,800.4596,24192
microtubule,3,1,241.2969,30.0862,179.0938,345.0938,758.5374,22925
microtubule,1,2,858,140.3204,556.3281,1161.3281,2063.9826,62379
microtubule,2,2,597.25,217.3003,277.3281,1068.3281,1511.8138,45691
microtubule,3,2,706.5,194.2437,279.3281,1074.3281,1743.1635,52683
cytoplasm,1,3,264.3906,60.8158,170.8281,416.8281,818.5917,24740
cytoplasm,2,3,176.625,40.2993,71.8281,267.8281,632.7376,19123
cytoplasm,3,3,295.75,88.4357,123.8281,532.8281,884.9988,26747
cytoplasm,1,1,282.2969,47.0431,211.0938,449.0938,845.3597,25549
cytoplasm,2,1,344.1875,61.0627,209.0938,462.0938,976.4204,29510
cytoplasm,3,1,229.7812,44.3954,128.0938,372.0938,734.1517,22188
cytoplasm,1,2,134.5,33.4192,71.3281,201.3281,531.8861,16075
cytoplasm,2,2,220,45.1537,145.3281,344.3281,712.9424,21547
cytoplasm,3,2,183.7031,30.6302,120.3281,264.3281,636.0795,19224
