measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1620.2969,244.5922,1090.5469,2314.5469,3654.4791,110448
microtubule,2,3,1229.7188,218.53,708.5469,1685.5469,2827.3839,85451
microtubule,3,3,1766.7812,535.1356,919.5469,3084.5469,3964.677,119823
microtubule,1,1,207.5781,58.4938,107.4688,398.4688,673.6341,20359
microtubule,2,1,172.4375,54.6446,78.4688,294.4688,599.2197,18110
microtubule,3,1,68.0625,18.35,27.4688,122.4688,378.1933,11430
microtubule,1,2,462.6406,103.2582,253.7969,669.7969,1200.3585,36278
microtubule,2,2,328.9531,76.7141,213.7969,564.7969,917.2594,27722
microtubule,3,2,776.8906,257.1287,350.7969,1287.7969,1865.8199,56390
cytoplasm,1,3,231.9219,51.7357,125.5469,344.5469,714.4313,21592
cytoplasm,2,3,243.9844,64.2423,130.5469,396.5469,739.9751,22364
cytoplasm,3,3,90.375,35.8008,33.5469,186.5469,414.6891,12533
cytoplasm,1,1,180.7656,42.1598,94.4688,294.4688,616.8555,18643
cytoplasm,2,1,121.75,31.0286,45.4688,175.4688,491.8829,14866
cytoplasm,3,1,44.125,15.8517,15.4688,81.4688,327.5028,9898
cytoplasm,1,2,149.3438,31.5951,85.7969,252.7969,536.9154,16227
cytoplasm,2,2,129.3906,37.1375,76.7969,237.7969,494.6623,14950
cytoplasm,3,2,71.3906,18.8113,32.7969,116.7969,371.8405,11238
