measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1510.3594,198.6558,1076.2812,1888.2812,3633.9978,109829
microtubule,2,3,1616.5,248.5126,1011.2812,2018.2812,3858.7631,116622
microtubule,3,3,1288.3125,193.3704,781.2812,1725.2812,3163.7873,95618
microtubule,1,1,150.7656,23.9248,103.5469,195.5469,565.8672,17102
microtubule,2,1,1175,1407.4046,166.5469,3978.5469,2734.8043,82653
microtubule,3,1,290.5156,142.8272,159.5469,707.5469,861.8043,26046
microtubule,1,2,452.5781,75.5724,260.3594,592.3594,1226.564,37070
microtubule,2,2,452.7812,99.7231,219.3594,737.3594,1226.9941,37083
microtubule,3,2,457.0938,83.5476,294.3594,640.3594,1236.1264,37359
cytoplasm,1,3,188.6719,73.3573,83.2812,428.2812,835.1687,25241
cytoplasm,2,3,188.5625,47.8584,96.2812,281.2812,834.937,25234
cytoplasm,3,3,366.5625,94.1162,193.2812,649.2812,1211.873,36626
cytoplasm,1,1,124.2812,31.5998,80.5469,212.5469,509.7834,15407
cytoplasm,2,1,135.2656,30.6819,56.5469,192.5469,533.0441,16110
cytoplasm,3,1,167.9219,42.4797,114.5469,336.5469,602.1976,18200
cytoplasm,1,2,149.9688,38.6969,83.3594,267.3594,585.753,17703
cytoplasm,2,2,119.2344,26.9294,63.3594,169.3594,520.6693,15736
cytoplasm,3,2,142.7188,22.1183,93.3594,205.3594,570.4002,17239
