measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1915.2812,530.3833,1104.2188,2930.2188,4385.719,132548
microtubule,2,3,1705.9219,400.3506,1092.2188,2654.2188,3942.3759,119149
microtubule,3,3,1620.75,515.2082,493.2188,2449.2188,3762.0144,113698
microtubule,1,1,2908.0469,560.9253,2058.8594,3951.8594,6461.2493,195276
microtubule,2,1,1559.5156,319.2795,1055.8594,2298.8594,3605.5754,108970
microtubule,3,1,596.625,117.9245,415.8594,896.8594,1566.5409,47345
microtubule,1,2,730.6719,148.7571,458.3906,1089.3906,1777.277,53714
microtubule,2,2,663.4219,134.1335,443.3906,1017.3906,1634.8672,49410
microtubule,3,2,497.5625,196.7904,153.3906,865.3906,1283.6404,38795
cytoplasm,1,3,254.3125,59.3798,163.2188,400.2188,868.4219,26246
cytoplasm,2,3,369.2969,75.4574,209.2188,525.2188,1111.9148,33605
cytoplasm,3,3,382,55.4275,265.2188,504.2188,1138.8152,34418
cytoplasm,1,1,3891.7031,195.9536,2933.8594,3951.8594,8544.2574,258230
cytoplasm,2,1,3621.25,452.8342,2420.8594,3951.8594,7971.541,240921
cytoplasm,3,1,3615.9375,434.5574,2572.8594,3951.8594,7960.2912,240581
cytoplasm,1,2,172.8125,29.2036,119.3906,252.3906,595.944,18011
cytoplasm,2,2,159.375,42.1925,91.3906,301.3906,567.4885,17151
cytoplasm,3,2,211.4375,32.2468,149.3906,319.3906,677.737,20483
