measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1100.7031,282.1179,596.7344,1539.7344,2560.1339,77374
microtubule,2,3,1476.4375,195.5074,1103.7344,1928.7344,3355.7957,101421
microtubule,3,3,1636.3438,247.9899,624.7344,2025.7344,3694.4161,111655
microtubule,1,1,110.8281,26.5044,68.625,197.625,491.7175,14861
microtubule,2,1,110.2188,20.3717,70.625,160.625,490.4271,14822
microtubule,3,1,100.0156,27.3279,51.625,171.625,468.8208,14169
microtubule,1,2,582.8125,119.8968,324.9375,836.9375,1463.0093,44216
microtubule,2,2,591.8594,96.2154,416.9375,825.9375,1482.1671,44795
microtubule,3,2,595.9219,157.3008,236.9375,954.9375,1490.7699,45055
cytoplasm,1,3,162.5781,58.6859,57.7344,281.7344,573.5436,17334
cytoplasm,2,3,266.0781,65.1799,158.7344,432.7344,792.717,23958
cytoplasm,3,3,179.2656,33.9065,113.7344,274.7344,608.8813,18402
cytoplasm,1,1,133.1094,29.8616,83.625,203.625,538.9007,16287
cytoplasm,2,1,164.2969,49.1977,48.625,264.625,604.9439,18283
cytoplasm,3,1,200.5156,57.6886,95.625,341.625,681.6414,20601
cytoplasm,1,2,116.9062,23.9848,58.9375,162.9375,476.3979,14398
cytoplasm,2,2,127.1406,25.3666,86.9375,191.9375,498.0704,15053
cytoplasm,3,2,149.6719,41.295,71.9375,261.9375,545.7829,16495
