measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1775.9844,434.7256,934.6719,2524.6719,4104.6053,124052
microtubule,2,3,1059.125,182.0232,693.6719,1441.6719,2586.571,78173
microtubule,3,3,1347.75,246.8306,805.6719,1877.6719,3197.7685,96645
microtubule,1,1,66.8281,19.7676,29.9688,105.9688,397.8144,12023
microtubule,2,1,38.8125,13.9719,10.9688,73.9688,338.488,10230
microtubule,3,1,50.1875,17.5513,14.9688,92.9688,362.5759,10958
microtubule,1,2,680.7031,120.211,322.3125,927.3125,1673.7453,50585
microtubule,2,2,319.2031,62.0228,192.3125,454.3125,908.2265,27449
microtubule,3,2,649.6719,188.848,393.3125,1052.3125,1608.033,48599
cytoplasm,1,3,207.6406,69.1474,80.6719,496.6719,783.4525,23678
cytoplasm,2,3,180.0312,39.5737,101.6719,278.6719,724.9863,21911
cytoplasm,3,3,53.3281,21.6855,4.6719,114.6719,456.6775,13802
cytoplasm,1,1,226.6562,49.5929,110.9688,356.9688,736.2693,22252
cytoplasm,2,1,188.1719,42.9345,110.9688,305.9688,654.7741,19789
cytoplasm,3,1,185.2031,52.6798,100.9688,322.9688,648.4874,19599
cytoplasm,1,2,177.5,35.8302,114.3125,273.3125,608.1534,18380
cytoplasm,2,2,164.6875,31.528,111.3125,230.3125,581.0214,17560
cytoplasm,3,2,109.0469,27.5204,40.3125,168.3125,463.1958,13999
