measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1889.3594,310.5667,1258.8438,2737.8438,4782.6731,144545
microtubule,2,3,1369.4688,262.9177,884.8438,1860.8438,3681.7434,111272
microtubule,3,3,1664.0938,293.1407,1268.8438,2346.8438,4305.6466,130128
microtubule,1,1,384.9688,42.5581,266.3438,499.3438,1055.8972,31912
microtubule,2,1,288.5625,40.4198,218.3438,405.3438,851.7456,25742
microtubule,3,1,354.5469,52.5539,248.3438,494.3438,991.4753,29965
microtubule,1,2,372.7812,88.499,203.6719,633.6719,1046.3349,31623
microtubule,2,2,296.9844,83.0643,176.6719,546.6719,885.826,26772
microtubule,3,2,391.0938,106.4785,187.6719,653.6719,1085.1137,32795
cytoplasm,1,3,-87.1406,67.1909,-205.1562,138.8438,597.2013,18049
cytoplasm,2,3,-63.875,64.196,-172.1562,199.8438,646.469,19538
cytoplasm,3,3,43.8594,137.1856,-145.1562,497.8438,874.6093,26433
cytoplasm,1,1,291.7656,60.3226,173.3438,424.3438,858.5286,25947
cytoplasm,2,1,293.9062,56.7327,185.3438,398.3438,863.0617,26084
cytoplasm,3,1,204.25,36.4059,134.3438,284.3438,673.204,20346
cytoplasm,1,2,113.0938,37.6124,48.6719,219.6719,496.416,15003
cytoplasm,2,2,122.375,36.3819,62.6719,215.6719,516.0701,15597
cytoplasm,3,2,79.4531,30.8882,24.6719,148.6719,425.178,12850
