measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2389.4531,366.7871,1736.1562,3141.1562,5275.6149,159443
microtubule,2,3,1619.6875,247.4948,1044.1562,2157.1562,3645.5454,110178
microtubule,3,3,1947.8281,323.448,947.1562,2459.1562,4340.4219,131179
microtubule,1,1,98.375,17.6256,51.5625,136.5625,446.4203,13492
microtubule,2,1,84.8281,17.8363,54.5625,128.5625,417.7332,12625
microtubule,3,1,99.7344,26.9294,52.5625,161.5625,449.299,13579
microtubule,1,2,665.0938,112.9975,422.3125,880.3125,1627.9849,49202
microtubule,2,2,415.5312,90.3063,277.3125,645.3125,1099.5069,33230
microtubule,3,2,561.5,94.051,313.3125,745.3125,1408.613,42572
cytoplasm,1,3,239.8438,61.3468,155.1562,367.1562,723.5636,21868
cytoplasm,2,3,262.5312,38.5439,205.1562,379.1562,771.607,23320
cytoplasm,3,3,133.875,48.8878,62.1562,261.1562,499.1622,15086
cytoplasm,1,1,58.875,19.7917,22.5625,98.5625,362.7744,10964
cytoplasm,2,1,77.5312,18.7269,39.5625,120.5625,402.2812,12158
cytoplasm,3,1,37.375,14.5262,4.5625,71.5625,317.2456,9588
cytoplasm,1,2,179.4688,22.5087,124.3125,246.3125,599.6167,18122
cytoplasm,2,2,200.4844,27.8457,146.3125,280.3125,644.1198,19467
cytoplasm,3,2,135,29.2563,41.3125,190.3125,505.4489,15276
