measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1811.0625,301.8585,1245.7812,2630.7812,4195.5967,126802
microtubule,2,3,1634.5469,260.4672,1220.7812,2289.7812,3821.804,115505
microtubule,3,3,1726.5781,376.6637,966.7812,2399.7812,4016.691,121395
microtubule,1,1,72.1719,19.3817,44.625,130.625,405.6231,12259
microtubule,2,1,100.875,24.3226,42.625,149.625,466.4053,14096
microtubule,3,1,84.5938,25.3965,39.625,146.625,431.9279,13054
microtubule,1,2,627.8125,138.2687,278.7344,907.7344,1575.6732,47621
microtubule,2,2,621.2188,113.4821,381.7344,876.7344,1561.7101,47199
microtubule,3,2,532.0625,167.8107,218.7344,944.7344,1372.9113,41493
cytoplasm,1,3,229.2812,73.1604,104.7812,400.7812,845.9884,25568
cytoplasm,2,3,341.7344,70.1077,189.7812,490.7812,1084.1211,32765
cytoplasm,3,3,244.2656,68.4673,99.7812,434.7812,877.7195,26527
cytoplasm,1,1,172.5938,54.651,61.625,269.625,618.2783,18686
cytoplasm,2,1,340.0781,62.9515,217.625,522.625,972.9462,29405
cytoplasm,3,1,115.1719,41.2695,32.625,230.625,496.6807,15011
cytoplasm,1,2,133.25,31.4198,70.7344,239.7344,528.3788,15969
cytoplasm,2,2,227.7344,40.422,162.7344,363.7344,728.4606,22016
cytoplasm,3,2,137.1094,25.3506,90.7344,198.7344,536.5514,16216
