measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1983.375,274.4996,1311.25,2476.25,4578.5546,138376
microtubule,2,3,2564.4688,464.2923,1320.25,3534.25,5809.0892,175566
microtubule,3,3,1094.2188,169.106,796.25,1512.25,2695.6614,81470
microtubule,1,1,551.1406,565.8598,75.75,2102.75,1411.1607,42649
microtubule,2,1,239.3281,86.3349,86.75,413.75,750.861,22693
microtubule,3,1,233.9062,60.1354,115.75,371.75,739.3795,22346
microtubule,1,2,408.9375,76.8804,251.4531,576.4531,1106.4223,33439
microtubule,2,2,393.7969,69.833,239.4531,507.4531,1074.3602,32470
microtubule,3,2,285.0781,72.7986,177.4531,484.4531,844.1354,25512
cytoplasm,1,3,709.3125,304.7537,293.25,1303.25,1880.5771,56836
cytoplasm,2,3,677.25,136.9697,447.25,1062.25,1812.6809,54784
cytoplasm,3,3,189.8594,45.7941,67.25,293.25,780.5738,23591
cytoplasm,1,1,620.5625,110.1453,410.75,878.75,1558.1697,47092
cytoplasm,2,1,568.9844,203.0769,225.75,1002.75,1448.947,43791
cytoplasm,3,1,564.5312,80.1123,399.75,740.75,1439.517,43506
cytoplasm,1,2,213.0938,39.9211,137.4531,347.4531,691.7,20905
cytoplasm,2,2,193.1562,35.9994,126.4531,318.4531,649.48,19629
cytoplasm,3,2,143.9375,32.0852,79.4531,239.4531,545.2535,16479
