measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1190.8281,307.896,591.3594,1822.3594,2768.7192,83678
microtubule,2,3,1748.0469,366.4705,1097.3594,2415.3594,3948.6957,119340
microtubule,3,3,2042.0156,321.449,1393.3594,2784.3594,4571.2091,138154
microtubule,1,1,676.2656,924.6997,65.25,3809.25,1683.5393,50881
microtubule,2,1,89.5469,22.3697,48.25,142.25,441.0932,13331
microtubule,3,1,96.1719,16.6088,64.25,142.25,455.1224,13755
microtubule,1,2,413,75.3484,261.0938,579.0938,1109.4333,33530
microtubule,2,2,613.0156,99.2866,360.0938,834.0938,1532.9899,46331
microtubule,3,2,614.6094,61.6344,496.0938,750.0938,1536.3649,46433
cytoplasm,1,3,320.4219,59.1095,215.3594,464.3594,925.5314,27972
cytoplasm,2,3,381.2812,72.4845,258.3594,547.3594,1054.4083,31867
cytoplasm,3,3,288.7812,55.6088,162.3594,420.3594,858.5286,25947
cytoplasm,1,1,213.625,44.1306,127.25,300.25,703.8433,21272
cytoplasm,2,1,245.7812,40.019,152.25,362.25,771.9379,23330
cytoplasm,3,1,193.3125,46.6346,113.25,284.25,660.8291,19972
cytoplasm,1,2,224.6562,37.0216,138.0938,298.0938,710.5932,21476
cytoplasm,2,2,182.2344,29.3744,106.0938,255.0938,620.7598,18761
cytoplasm,3,2,197.2656,42.2207,102.0938,304.0938,652.5903,19723
