measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1839.625,416.302,878.9219,2661.9219,4116.0206,124397
microtubule,2,3,1495.1875,245.024,1040.9219,2003.9219,3386.6335,102353
microtubule,3,3,1714.4219,277.7863,1358.9219,2475.9219,3850.8882,116384
microtubule,1,1,111.3594,22.0892,63.5469,169.5469,467.5965,14132
microtubule,2,1,87.6719,25.8128,29.5469,161.5469,417.4354,12616
microtubule,3,1,120.7656,41.1777,51.5469,230.5469,487.5153,14734
microtubule,1,2,679.6562,178.68,289.875,1155.875,1657.6316,50098
microtubule,2,2,512.7188,99.9386,328.875,734.875,1304.1218,39414
microtubule,3,2,669.6562,197.9713,402.875,1275.875,1636.4554,49458
cytoplasm,1,3,193.0156,39.7291,112.9219,291.9219,629.131,19014
cytoplasm,2,3,194.8906,52.0796,72.9219,325.9219,633.1016,19134
cytoplasm,3,3,212.9844,36.0348,142.9219,299.9219,671.4172,20292
cytoplasm,1,1,280.3906,71.1603,164.5469,438.5469,825.5401,24950
cytoplasm,2,1,432.8906,85.1924,269.5469,677.5469,1148.4768,34710
cytoplasm,3,1,208.9531,56.3435,88.5469,341.5469,674.2628,20378
cytoplasm,1,2,111.7656,19.5124,58.875,159.875,455.0562,13753
cytoplasm,2,2,154.1719,27.2243,105.875,249.875,544.8565,16467
cytoplasm,3,2,89.9375,25.1263,43.875,163.875,408.8326,12356
