measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2657.1875,699.0864,1438.5156,3673.5156,5858.7539,177067
microtubule,2,3,2953.9219,367.1739,2122.5156,3680.5156,6487.1239,196058
microtubule,3,3,1816.1719,393.3474,937.5156,2771.5156,4077.8042,123242
microtubule,1,1,279.0781,52.6741,158.6875,374.6875,816.1101,24665
microtubule,2,1,225.7344,30.8629,166.6875,300.6875,703.1484,21251
microtubule,3,1,203.7344,30.7119,100.6875,269.6875,656.5608,19843
microtubule,1,2,1266.5938,212.6807,795.9844,1607.9844,2902.427,87719
microtubule,2,2,1045.5312,188.5096,659.9844,1422.9844,2434.3011,73571
microtubule,3,2,757.7031,128.818,415.9844,1146.9844,1824.7911,55150
cytoplasm,1,3,362.3438,55.3954,233.5156,503.5156,999.1517,30197
cytoplasm,2,3,279.3594,61.2858,137.5156,436.5156,823.4225,24886
cytoplasm,3,3,298.375,98.0495,129.5156,508.5156,863.6903,26103
cytoplasm,1,1,173.4844,24.3807,117.6875,240.6875,592.5029,17907
cytoplasm,2,1,159.4219,19.8,115.6875,201.6875,562.7239,17007
cytoplasm,3,1,137.5625,29.0377,78.6875,202.6875,516.4341,15608
cytoplasm,1,2,196.0938,35.4769,122.9844,271.9844,635.517,19207
cytoplasm,2,2,182.4375,29.7662,120.9844,262.9844,606.5983,18333
cytoplasm,3,2,126.8281,24.0655,76.9844,183.9844,488.8389,14774
