measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2502.8438,474.9888,1511.5781,3505.5781,5527.5452,167057
microtubule,2,3,1847.1719,385.7271,1143.5781,2865.5781,4139.0827,125094
microtubule,3,3,2169.7188,408.914,1311.5781,2826.5781,4822.1138,145737
microtubule,1,1,948,264.4911,530.75,1758.75,2232.4987,67472
microtubule,2,1,413.4531,209.2144,198.75,1040.75,1100.5326,33261
microtubule,3,1,1406.25,295.2201,887.75,2136.75,3202.8971,96800
microtubule,1,2,839.7812,159.8867,578.1094,1220.1094,1996.2188,60331
microtubule,2,2,799.1875,149.5962,476.1094,1118.1094,1910.2568,57733
microtubule,3,2,1028.8594,129.1959,748.1094,1307.1094,2396.6141,72432
cytoplasm,1,3,460.7969,109.5159,244.5781,685.5781,1203.2702,36366
cytoplasm,2,3,489.3281,100.0717,275.5781,709.5781,1263.6885,38192
cytoplasm,3,3,421.7656,50.997,282.5781,523.5781,1120.6169,33868
cytoplasm,1,1,2693.5,848.5067,1231.75,3988.75,5928.8008,179184
cytoplasm,2,1,3284.625,491.6225,2254.75,3988.75,7180.5776,217016
cytoplasm,3,1,1951.2656,350.2595,1195.75,2750.75,4357.0319,131681
cytoplasm,1,2,203.5469,27.0742,152.1094,283.1094,648.9175,19612
cytoplasm,2,2,212.1562,33.8392,148.1094,315.1094,667.1489,20163
cytoplasm,3,2,215.1406,39.6432,143.1094,298.1094,673.4687,20354
