Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1.931,13.575,792,374,441495,557.443,324.702,428.500,250,1624,222.641,83.616,5.600,0.726,0.121,0.719,222.266,83.456,5.576,216,76,2,17,16,8
2.740,17.727,1124,526,622361,553.702,341.120,427.000,250,2302,156.015,260.277,6.071,0.839,0.195,0.798,155.729,260.123,6.035,147,252,2,21,20,9
3.111,19.959,1276,538,900218,705.500,567.994,467.000,250,3144,133.328,220.886,9.260,0.926,0.255,0.952,133.266,220.734,9.237,122,215,4,24,13,11
2.596,17.661,1065,477,691606,649.395,445.210,474.000,250,2336,202.107,125.167,10.838,0.883,0.260,0.887,202.300,125.302,10.929,191,118,5,22,17,11
0.483,4.944,198,124,103793,524.207,301.487,434.000,250,1876,229.323,147.005,10.944,0.457,0.091,0.449,229.355,147.155,10.941,226,141,8,8,10,7
