Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
5.244,29.378,2151,939,1272684,591.671,371.786,450.000,250,2387,207.127,268.205,6.658,1.041,0.249,1.029,206.863,267.668,6.566,194,259,3,28,24,9
4.842,27.341,1986,821,1208089,608.303,384.941,469.500,250,2100,189.706,129.025,10.593,1.004,0.209,0.994,189.337,128.655,10.594,177,118,5,28,22,11
