Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
0.539,5.101,221,127,141063,638.294,454.198,477,250,1946,144.643,138.588,5.919,0.477,0.099,0.457,144.578,138.551,5.898,141,135,3,8,8,7
5.631,35.114,2310,1015,1474767,638.427,436.068,472,250,2565,182.326,255.321,7.584,1.307,0.531,1.201,182.730,255.523,7.567,164,240,4,36,31,10
4.354,24.875,1786,746,1188153,665.259,455.251,482,250,2616,241.421,167.843,10.614,1.041,0.309,1.025,240.802,167.937,10.683,231,157,6,25,24,10
0.895,7.509,367,218,215081,586.052,417.194,428,250,2575,254.817,173.888,10.842,0.576,0.146,0.561,255.233,173.672,10.842,247,170,8,15,9,6
