Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
2.886,16.900,1184,471,988889,835.210,694.099,539.000,250,3476,155.978,114.094,9.188,0.856,0.139,0.855,155.617,114.070,9.219,145,108,4,22,13,11
4.227,22.493,1734,668,1353959,780.830,590.548,534.500,250,3105,194.433,226.796,8.815,1.009,0.251,0.980,193.969,227.094,8.839,182,217,4,26,19,10
