Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
4.427,23.928,1816,726,1315086,724.166,526.674,508.500,250,2858,205.896,254.230,9.355,0.979,0.197,0.952,206.166,254.079,9.341,193,245,5,25,19,10
5.753,28.168,2360,839,1756076,744.100,541.791,525.500,250,3024,211.677,126.264,10.522,1.061,0.196,1.050,211.891,126.261,10.558,196,117,6,29,19,11
