Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
3.403,25.306,1396,693,752658,539.153,323.470,409.500,250,2007,71.191,96.431,5.613,0.945,0.270,0.883,71.440,95.879,5.559,56,85,2,27,23,9
2.606,14.906,1069,429,880851,823.995,694.406,514.000,250,3353,157.159,117.780,6.961,0.818,0.118,0.821,157.186,117.682,6.874,150,112,2,16,13,11
4.076,22.576,1672,633,1349662,807.214,691.896,496.000,250,3625,195.209,242.666,7.761,0.960,0.175,0.956,195.304,242.797,7.743,185,234,3,22,17,11
