Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
5.034,26.646,2065,735,1740746,842.976,739.132,494,250,3787,216.199,196.255,10.298,1.029,0.168,1.007,215.978,196.429,10.302,204,183,5,23,25,12
4.946,26.407,2029,745,1681986,828.973,725.570,497,250,3782,129.548,148.348,12.172,1.041,0.209,1.028,129.549,148.142,12.161,122,138,6,17,25,12
