Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
3.603,21.475,1478,638,1039962,703.628,518.730,498.500,250,2741,140.989,110.219,10.373,1.004,0.315,0.934,140.429,110.293,10.383,128,105,6,32,12,10
4.032,24.337,1654,703,1147757,693.928,488.199,507.000,250,2535,180.901,224.287,10.781,1.128,0.423,1.069,180.392,224.716,10.781,166,211,7,31,24,9
0.451,4.449,185,111,106113,573.584,362.190,436.000,251,1935,211.032,102.914,10.654,0.445,0.079,0.449,210.980,102.894,10.716,207,100,8,9,7,6
