Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
4.027,24.786,1652,700,1162357,703.606,534.526,486.000,250,3058,243.031,135.596,9.512,1.085,0.360,1.033,243.706,135.782,9.563,226,126,5,30,22,10
2.643,18.339,1084,513,696212,642.262,437.788,463.500,250,2605,169.417,226.956,11.597,0.943,0.338,0.864,168.855,226.730,11.663,160,218,8,26,20,9
