Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1.714,15.193,703,430,305120,434.026,200.617,356.000,250,1221,215.585,209.380,3.000,0.751,0.230,0.716,215.754,209.045,2.964,208,199,1,15,22,6
1.477,10.648,606,281,341501,563.533,291.126,461.000,250,1385,161.718,239.691,5.573,0.653,0.083,0.658,161.668,239.700,5.517,156,233,2,13,14,8
0.478,8.264,196,173,57032,290.980,36.486,281.000,250,451,205.852,262.561,4.449,0.571,0.277,0.511,205.859,262.562,4.435,197,255,2,15,18,6
2.082,14.342,854,377,461722,540.658,295.133,422.000,250,1561,73.803,184.408,9.968,0.750,0.111,0.740,73.662,184.355,10.044,67,176,6,14,19,9
2.170,14.408,890,412,457405,513.938,224.174,442.500,250,1213,176.808,115.704,11.800,0.763,0.151,0.764,176.766,115.625,11.805,167,110,8,20,15,9
