Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
6.224,31.111,2553,988,1864369,730.266,518.767,539,250,2919,140.030,169.568,9.366,1.106,0.252,1.100,139.844,169.753,9.349,129,156,5,26,28,11
7.423,40.043,3045,1199,2230328,732.456,573.802,498,250,3799,246.947,232.248,11.256,1.267,0.403,1.237,246.304,232.397,11.406,233,215,6,28,36,12
4.235,23.267,1737,757,876302,504.492,205.252,462,250,1228,255.881,197.985,12.443,0.941,0.218,0.954,255.996,198.060,12.482,244,188,8,24,21,9
