Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
8.669,40.897,3556,1289,2364284,664.872,449.042,489.500,250,2756,234.639,125.377,7.270,1.236,0.315,1.224,234.868,125.579,7.249,218,112,3,33,26,12
5.424,26.459,2225,780,1674235,752.465,531.776,536.000,250,2667,112.451,173.516,10.807,1.030,0.127,1.016,112.594,173.557,10.815,103,163,5,20,23,12
