Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
2.599,14.952,1066,445,772643,724.806,507.812,508,250,2482,229.710,138.119,10.455,0.805,0.124,0.795,229.691,138.135,10.464,219,133,6,20,13,9
3.813,23.749,1564,701,1155556,738.847,562.392,503,250,2896,180.727,234.498,9.542,1.094,0.400,1.003,180.985,234.586,9.504,163,227,6,36,15,9
